,adGroupId,adGroupName,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions
246,42542371715341,lightning 2 pack 6ft red,5,2,5,2,5,2,5,2,127.95,55.98,127.95,55.98,127.95,55.98,127.95,55.98,5,5,5,5,156400894528966,lightning 2 pack exact,32,80.6,8969
247,113136472292521,Auto,1,0,0,0,1,0,1,0,27.99,0.0,0.0,0.0,27.99,0.0,27.99,0.0,1,0,1,1,171308506994901,Type C LED Auto,7,7.54,7511
248,105159312379300,"exact (product) + phrase (pd,hp)",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152725126983161,PD travel adapter manual,0,0.0,118
249,274841415296211,Anker compare keywords,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,15,20.94,6349
250,2695905369861,3 pack screen protector broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,0,0.0,1286
251,69892766475470,Ad4-ASIN Related black&grey,1,1,1,1,1,1,1,1,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,1,1,1,1,192520205291280,10000 PD Manual,12,20.67,6390
252,228755989050136,PD travel adapter broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152725126983161,PD travel adapter manual,1,2.41,971
253,127817446111455,lightning 6ft blue fixed,8,5,6,4,8,5,7,4,140.92,89.95,105.94,71.96,140.92,89.95,122.93,71.96,8,6,8,7,104274635796354,lightning cable fixed,38,110.08,97070
254,88681383310756,Black-0304,7,5,6,4,7,5,7,5,193.93,129.95,167.94,103.96,193.93,129.95,193.93,129.95,7,6,7,7,76978955109022,10000 PD Exact,54,113.1,34716
255,272320232469401,Search Bar Keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,80
256,89819086713937,Auto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48282036743189,Type C  qinghuo - Auto,1,0.72,3353
257,56365289211702,5000 mah auto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,139951218417827,5000 mah portable charger pd auto,3,2.58,13556
258,17403523105890,Order keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,1,2.48,1086
259,142113681030053,Search Bar Keyword - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,1,2.17,1640
260,134067262965645,"PD travel adapter broad (hp, fc, qc)",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152725126983161,PD travel adapter manual,0,0.0,0
261,73957327305868,Ad5-ASIN pink,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192520205291280,10000 PD Manual,0,0.0,0
262,139037048328467,model phone + charger/cable/cord,1,1,1,1,1,1,1,1,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,1,1,1,1,239466965673944,type c 2 pack 6ft Manual,4,5.35,4092
263,243762924515518,main+capacity broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192520205291280,10000 PD Manual,1,2.26,37
264,113046762701774,lightning 6ft 2pack blue fixed,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,104274635796354,lightning cable fixed,17,44.18,62467
265,157610875719156,usb c broad,2,2,1,1,2,2,2,2,51.98,51.98,25.99,25.99,51.98,51.98,51.98,51.98,2,1,2,2,192520205291280,10000 PD Manual,17,32.7,1199
266,18462994918793,SP Order keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,74
267,245150395253208,main+modify broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192520205291280,10000 PD Manual,7,13.17,2593
268,131385627812792,Main kw+adj,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,1.47,1225
269,179992389989564,ARA Longtail Keywords - Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,6
270,135851588597589,mode phone+charger cable/charging cord/phone charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,6,8.47,5246
271,275611186060888,main+brand broad,1,1,0,0,1,1,1,1,25.99,25.99,0.0,0.0,25.99,25.99,25.99,25.99,1,0,1,1,192520205291280,10000 PD Manual,14,25.69,1734
272,258408721141784,Order Keywords - Exact -2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,1,0.8200000000000001,1379
273,276022193757104,Order keywords -Exact -3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,599
274,223519526542680,Order keywords - Exact -1,2,2,1,1,2,2,2,2,51.98,51.98,25.99,25.99,51.98,51.98,51.98,51.98,2,1,2,2,184186402061279,48W 5 Port usb charger Manual,19,18.79,9043
275,35546962066426,BH Order Keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,159872187362539,S1 Bluetooth Headphone - Manual,1,0.66,211
276,13352147391167,BH Order Keywords -2 - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,159872187362539,S1 Bluetooth Headphone - Manual,0,0.0,16
277,200861350177011,Ads1- main keywords broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,111233738707739,5000 PD manual,24,44.16,21481
278,210795425652222,Main KW,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37920980660514,Lightning Aluminum 10ft Manual,0,0.0,0
279,230175505838909,Auto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,59665422865214,S1 Bluetooth headphone - Auto,0,0.0,5
280,187069138253087,BH Order Keywords -1 - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,159872187362539,S1 Bluetooth Headphone - Manual,0,0.0,215
281,233072677404492,20190402,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,155460604423172,Lightning Aluminum 10ft Auto,0,0.0,0
282,60965472241703,lightning cable,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37920980660514,Lightning Aluminum 10ft Manual,0,0.0,0
283,204631972113516,apple cable / apple cord,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37920980660514,Lightning Aluminum 10ft Manual,0,0.0,0
284,149059899358752,iphone charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37920980660514,Lightning Aluminum 10ft Manual,0,0.0,0
285,12498849272646,iphone cable / iphone cord,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37920980660514,Lightning Aluminum 10ft Manual,0,0.0,0
286,246230099395701,ASIN List,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,0
287,57257904165108,20190410-1 pack,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,89098917486671,Lightning Aluminum 6ft 1/2 pack auto,0,0.0,0
288,169082269935757,ARA S1 - Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,159872187362539,S1 Bluetooth Headphone - Manual,0,0.0,0
289,252913036573073,3350-BA-broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,0
290,265179859958016,pink portable charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76978955109022,10000 PD Exact,0,0.0,0
291,222452277321115,20190411-2 pack,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,89098917486671,Lightning Aluminum 6ft 1/2 pack auto,0,0.0,0
292,105098691174808,S1 Main Keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,159872187362539,S1 Bluetooth Headphone - Manual,0,0.0,0
